image,r,g,b
09_0719.PNG,0.22,0.46,0.32
09_0721.PNG,0.22,0.46,0.32
09_0722.PNG,0.22,0.46,0.32
09_0723.PNG,0.22,0.46,0.32
09_0726.PNG,0.22,0.46,0.32
09_0727.PNG,0.22,0.46,0.32
09_0728.PNG,0.22,0.46,0.32
09_0729.PNG,0.22,0.46,0.32
09_0730.PNG,0.22,0.46,0.32
09_0731.PNG,0.22,0.46,0.32
09_0732.PNG,0.22,0.46,0.32
09_0734.PNG,0.22,0.46,0.32
09_0736.PNG,0.22,0.46,0.32
09_0737.PNG,0.22,0.46,0.32
09_0738.PNG,0.22,0.46,0.32
09_0744.PNG,0.22,0.46,0.32
09_0745.PNG,0.22,0.46,0.32
09_0747.PNG,0.22,0.46,0.32
09_0749.PNG,0.22,0.46,0.32
09_0750.PNG,0.22,0.46,0.32
09_0753.PNG,0.22,0.46,0.32
09_0754.PNG,0.22,0.46,0.32
09_0757.PNG,0.22,0.46,0.32
09_0759.PNG,0.22,0.46,0.32
09_0762.PNG,0.22,0.46,0.32
10_0057.PNG,0.22,0.46,0.32
10_0060.PNG,0.22,0.46,0.32
10_0065.PNG,0.22,0.46,0.32
10_0072.PNG,0.22,0.46,0.32
10_0078.PNG,0.22,0.46,0.32
10_0080.PNG,0.22,0.46,0.32
10_0082.PNG,0.22,0.46,0.32
10_0088.PNG,0.22,0.46,0.32
10_0090.PNG,0.22,0.46,0.32
10_0095.PNG,0.22,0.46,0.32
10_0098.PNG,0.22,0.46,0.32
10_0107.PNG,0.22,0.46,0.32
10_0109.PNG,0.22,0.46,0.32
10_0112.PNG,0.22,0.46,0.32
10_0116.PNG,0.22,0.46,0.32
10_0117.PNG,0.22,0.46,0.32
10_0119.PNG,0.22,0.46,0.32
10_0120.PNG,0.22,0.46,0.32
10_0121.PNG,0.22,0.46,0.32
10_0136.PNG,0.22,0.46,0.32
10_0186.PNG,0.22,0.46,0.32
10_0187.PNG,0.22,0.46,0.32
10_0189.PNG,0.22,0.46,0.32
10_0190.PNG,0.22,0.46,0.32
10_0191.PNG,0.22,0.46,0.32
10_0192.PNG,0.22,0.46,0.32
10_0195.PNG,0.22,0.46,0.32
10_0197.PNG,0.22,0.46,0.32
10_0200.PNG,0.22,0.46,0.32
10_0201.PNG,0.22,0.46,0.32
10_0206.PNG,0.22,0.46,0.32
10_0223.PNG,0.22,0.46,0.32
10_0231.PNG,0.22,0.46,0.32
10_0243.PNG,0.22,0.46,0.32
10_0244.PNG,0.22,0.46,0.32
10_0248.PNG,0.22,0.46,0.32
10_0249.PNG,0.22,0.46,0.32
11_0783.PNG,0.22,0.46,0.32
11_0785.PNG,0.22,0.46,0.32
11_0786.PNG,0.22,0.46,0.32
11_0788.PNG,0.22,0.46,0.32
11_0789.PNG,0.22,0.46,0.32
11_0791.PNG,0.22,0.46,0.32
11_0794.PNG,0.22,0.46,0.32
11_0796.PNG,0.22,0.46,0.32
11_0798.PNG,0.22,0.46,0.32
11_0800.PNG,0.22,0.46,0.32
11_0801.PNG,0.22,0.46,0.32
11_0802.PNG,0.22,0.46,0.32
11_0803.PNG,0.22,0.46,0.32
11_0804.PNG,0.22,0.46,0.32
11_0806.PNG,0.22,0.46,0.32
11_0807.PNG,0.22,0.46,0.32
11_0808.PNG,0.22,0.46,0.32
11_0809.PNG,0.22,0.46,0.32
11_0810.PNG,0.22,0.46,0.32
11_0811.PNG,0.22,0.46,0.32
11_0812.PNG,0.22,0.46,0.32
11_0817.PNG,0.22,0.46,0.32
11_0818.PNG,0.22,0.46,0.32
11_0819.PNG,0.22,0.46,0.32
11_0821.PNG,0.22,0.46,0.32
11_0822.PNG,0.22,0.46,0.32
11_0823.PNG,0.22,0.46,0.32
11_0824.PNG,0.22,0.46,0.32
11_0826.PNG,0.22,0.46,0.32
11_0827.PNG,0.22,0.46,0.32
11_0834.PNG,0.22,0.46,0.32
11_0835.PNG,0.22,0.46,0.32
11_0837.PNG,0.22,0.46,0.32
11_0839.PNG,0.22,0.46,0.32
11_0840.PNG,0.22,0.46,0.32
11_0842.PNG,0.22,0.46,0.32
11_0844.PNG,0.22,0.46,0.32
11_0845.PNG,0.22,0.46,0.32
11_0846.PNG,0.22,0.46,0.32
11_0848.PNG,0.22,0.46,0.32
11_0850.PNG,0.22,0.46,0.32
12_0259.PNG,0.22,0.46,0.32
12_0263.PNG,0.22,0.46,0.32
12_0266.PNG,0.22,0.46,0.32
12_0267.PNG,0.22,0.46,0.32
12_0268.PNG,0.22,0.46,0.32
12_0269.PNG,0.22,0.46,0.32
12_0270.PNG,0.22,0.46,0.32
12_0271.PNG,0.22,0.46,0.32
12_0272.PNG,0.22,0.46,0.32
12_0273.PNG,0.22,0.46,0.32
12_0277.PNG,0.22,0.46,0.32
12_0280.PNG,0.22,0.46,0.32
12_0282.PNG,0.22,0.46,0.32
12_0285.PNG,0.22,0.46,0.32
12_0286.PNG,0.22,0.46,0.32
12_0288.PNG,0.22,0.46,0.32
12_0289.PNG,0.22,0.46,0.32
12_0290.PNG,0.22,0.46,0.32
12_0291.PNG,0.22,0.46,0.32
12_0292.PNG,0.22,0.46,0.32
12_0295.PNG,0.22,0.46,0.32
12_0297.PNG,0.22,0.46,0.32
12_0302.PNG,0.22,0.46,0.32
12_0307.PNG,0.22,0.46,0.32
12_0308.PNG,0.22,0.46,0.32
12_0310.PNG,0.22,0.46,0.32
12_0313.PNG,0.22,0.46,0.32
12_0316.PNG,0.22,0.46,0.32
12_0322.PNG,0.22,0.46,0.32
12_0326.PNG,0.22,0.46,0.32
12_0329.PNG,0.22,0.46,0.32
12_0331.PNG,0.22,0.46,0.32
12_0334.PNG,0.22,0.46,0.32
12_0335.PNG,0.22,0.46,0.32
12_0337.PNG,0.22,0.46,0.32
12_0346.PNG,0.22,0.46,0.32
12_0350.PNG,0.22,0.46,0.32
12_0354.PNG,0.22,0.46,0.32
12_0356.PNG,0.22,0.46,0.32
12_0360.PNG,0.22,0.46,0.32
12_0362.PNG,0.22,0.46,0.32
12_0363.PNG,0.22,0.46,0.32
12_0364.PNG,0.22,0.46,0.32
12_0367.PNG,0.22,0.46,0.32
12_0368.PNG,0.22,0.46,0.32
12_0369.PNG,0.22,0.46,0.32
12_0377.PNG,0.22,0.46,0.32
12_0387.PNG,0.22,0.46,0.32
12_0389.PNG,0.22,0.46,0.32
12_0391.PNG,0.22,0.46,0.32
12_0400.PNG,0.22,0.46,0.32
12_0401.PNG,0.22,0.46,0.32
12_0402.PNG,0.22,0.46,0.32
12_0408.PNG,0.22,0.46,0.32
12_0410.PNG,0.22,0.46,0.32
12_0411.PNG,0.22,0.46,0.32
12_0412.PNG,0.22,0.46,0.32
12_0413.PNG,0.22,0.46,0.32
12_0414.PNG,0.22,0.46,0.32
12_0421.PNG,0.22,0.46,0.32
12_0423.PNG,0.22,0.46,0.32
12_0425.PNG,0.22,0.46,0.32
12_0426.PNG,0.22,0.46,0.32
12_0427.PNG,0.22,0.46,0.32
12_0428.PNG,0.22,0.46,0.32
12_0430.PNG,0.22,0.46,0.32
12_0449.PNG,0.22,0.46,0.32
12_0450.PNG,0.22,0.46,0.32
12_0454.PNG,0.22,0.46,0.32
12_0455.PNG,0.22,0.46,0.32
12_0456.PNG,0.22,0.46,0.32
12_0461.PNG,0.22,0.46,0.32
12_0462.PNG,0.22,0.46,0.32
12_0467.PNG,0.22,0.46,0.32
12_0470.PNG,0.22,0.46,0.32
12_0482.PNG,0.22,0.46,0.32
12_0483.PNG,0.22,0.46,0.32
12_0486.PNG,0.22,0.46,0.32
12_0491.PNG,0.22,0.46,0.32
12_0492.PNG,0.22,0.46,0.32
12_0500.PNG,0.22,0.46,0.32
12_0508.PNG,0.22,0.46,0.32
12_0520.PNG,0.22,0.46,0.32
12_0524.PNG,0.22,0.46,0.32
12_0534.PNG,0.22,0.46,0.32
12_0535.PNG,0.22,0.46,0.32
12_0538.PNG,0.22,0.46,0.32
12_0541.PNG,0.22,0.46,0.32
12_0543.PNG,0.22,0.46,0.32
12_0544.PNG,0.22,0.46,0.32
12_0545.PNG,0.22,0.46,0.32
12_0547.PNG,0.22,0.46,0.32
12_0548.PNG,0.22,0.46,0.32
12_0551.PNG,0.22,0.46,0.32
12_0555.PNG,0.22,0.46,0.32
12_0559.PNG,0.22,0.46,0.32
12_0562.PNG,0.22,0.46,0.32
12_0565.PNG,0.22,0.46,0.32
12_0566.PNG,0.22,0.46,0.32
12_0567.PNG,0.22,0.46,0.32
12_0569.PNG,0.22,0.46,0.32
12_0571.PNG,0.22,0.46,0.32
12_0573.PNG,0.22,0.46,0.32
12_0578.PNG,0.22,0.46,0.32
12_0584.PNG,0.22,0.46,0.32
12_0589.PNG,0.22,0.46,0.32
12_0594.PNG,0.22,0.46,0.32
12_0602.PNG,0.22,0.46,0.32
12_0606.PNG,0.22,0.46,0.32
12_0612.PNG,0.22,0.46,0.32
12_0615.PNG,0.22,0.46,0.32
12_0617.PNG,0.22,0.46,0.32
12_0618.PNG,0.22,0.46,0.32
12_0619.PNG,0.22,0.46,0.32
12_0620.PNG,0.22,0.46,0.32
12_0623.PNG,0.22,0.46,0.32
12_0626.PNG,0.22,0.46,0.32
12_0627.PNG,0.22,0.46,0.32
12_0629.PNG,0.22,0.46,0.32
12_0634.PNG,0.22,0.46,0.32
12_0635.PNG,0.22,0.46,0.32
12_0636.PNG,0.22,0.46,0.32
12_0637.PNG,0.22,0.46,0.32
12_0641.PNG,0.22,0.46,0.32
12_0642.PNG,0.22,0.46,0.32
12_0649.PNG,0.22,0.46,0.32
12_0653.PNG,0.22,0.46,0.32
12_0654.PNG,0.22,0.46,0.32
12_0655.PNG,0.22,0.46,0.32
12_0656.PNG,0.22,0.46,0.32
12_0668.PNG,0.22,0.46,0.32
12_0673.PNG,0.22,0.46,0.32
12_0686.PNG,0.22,0.46,0.32
12_0690.PNG,0.22,0.46,0.32
12_0694.PNG,0.22,0.46,0.32
12_0695.PNG,0.22,0.46,0.32
12_0697.PNG,0.22,0.46,0.32
12_0699.PNG,0.22,0.46,0.32
12_0701.PNG,0.22,0.46,0.32
12_0703.PNG,0.22,0.46,0.32
12_0705.PNG,0.22,0.46,0.32
12_0709.PNG,0.22,0.46,0.32
12_0715.PNG,0.22,0.46,0.32
12_0717.PNG,0.22,0.46,0.32
12_0722.PNG,0.22,0.46,0.32
12_0725.PNG,0.22,0.46,0.32
12_0728.PNG,0.22,0.46,0.32
12_0729.PNG,0.22,0.46,0.32
12_0730.PNG,0.22,0.46,0.32
12_0734.PNG,0.22,0.46,0.32
12_0736.PNG,0.22,0.46,0.32
12_0738.PNG,0.22,0.46,0.32
12_0754.PNG,0.22,0.46,0.32
12_0755.PNG,0.22,0.46,0.32
12_0756.PNG,0.22,0.46,0.32
12_0757.PNG,0.22,0.46,0.32
12_0760.PNG,0.22,0.46,0.32
12_0762.PNG,0.22,0.46,0.32
12_0767.PNG,0.22,0.46,0.32
12_0773.PNG,0.22,0.46,0.32
12_0775.PNG,0.22,0.46,0.32
12_0778.PNG,0.22,0.46,0.32
12_0790.PNG,0.22,0.46,0.32
12_0791.PNG,0.22,0.46,0.32
12_0796.PNG,0.22,0.46,0.32
12_0799.PNG,0.22,0.46,0.32
12_0800.PNG,0.22,0.46,0.32
12_0801.PNG,0.22,0.46,0.32
12_0812.PNG,0.22,0.46,0.32
12_0815.PNG,0.22,0.46,0.32
12_0826.PNG,0.22,0.46,0.32
12_0827.PNG,0.22,0.46,0.32
12_0835.PNG,0.22,0.46,0.32
12_0841.PNG,0.22,0.46,0.32
12_0843.PNG,0.22,0.46,0.32
13_0850.PNG,0.22,0.46,0.32
13_0853.PNG,0.22,0.46,0.32
13_0858.PNG,0.22,0.46,0.32
13_0861.PNG,0.22,0.46,0.32
13_0862.PNG,0.22,0.46,0.32
13_0863.PNG,0.22,0.46,0.32
13_0864.PNG,0.22,0.46,0.32
13_0865.PNG,0.22,0.46,0.32
13_0866.PNG,0.22,0.46,0.32
13_0867.PNG,0.22,0.46,0.32
13_0869.PNG,0.22,0.46,0.32
13_0870.PNG,0.22,0.46,0.32
13_0871.PNG,0.22,0.46,0.32
13_0873.PNG,0.22,0.46,0.32
13_0874.PNG,0.22,0.46,0.32
13_0875.PNG,0.22,0.46,0.32
13_0876.PNG,0.22,0.46,0.32
13_0880.PNG,0.22,0.46,0.32
13_0881.PNG,0.22,0.46,0.32
13_0883.PNG,0.22,0.46,0.32
13_0885.PNG,0.22,0.46,0.32
13_0886.PNG,0.22,0.46,0.32
13_0908.PNG,0.22,0.46,0.32
13_0910.PNG,0.22,0.46,0.32
13_0911.PNG,0.22,0.46,0.32
13_0912.PNG,0.22,0.46,0.32
13_0913.PNG,0.22,0.46,0.32
13_0914.PNG,0.22,0.46,0.32
13_0917.PNG,0.22,0.46,0.32
13_0918.PNG,0.22,0.46,0.32
13_0919.PNG,0.22,0.46,0.32
13_0921.PNG,0.22,0.46,0.32
13_0922.PNG,0.22,0.46,0.32
13_0924.PNG,0.22,0.46,0.32
13_0925.PNG,0.22,0.46,0.32
13_0926.PNG,0.22,0.46,0.32
13_0929.PNG,0.22,0.46,0.32
13_0931.PNG,0.22,0.46,0.32
14_0938.PNG,0.22,0.46,0.32
14_0943.PNG,0.22,0.46,0.32
14_0952.PNG,0.22,0.46,0.32
14_0954.PNG,0.22,0.46,0.32
14_0958.PNG,0.22,0.46,0.32
14_0967.PNG,0.22,0.46,0.32
14_0968.PNG,0.22,0.46,0.32
14_0972.PNG,0.22,0.46,0.32
14_0973.PNG,0.22,0.46,0.32
14_0974.PNG,0.22,0.46,0.32
14_0975.PNG,0.22,0.46,0.32
14_0976.PNG,0.22,0.46,0.32
14_0983.PNG,0.22,0.46,0.32
14_0993.PNG,0.22,0.46,0.32
14_0994.PNG,0.22,0.46,0.32
14_0995.PNG,0.22,0.46,0.32
14_0997.PNG,0.22,0.46,0.32
14_0998.PNG,0.22,0.46,0.32
14_0999.PNG,0.22,0.46,0.32
14_1004.PNG,0.22,0.46,0.32
14_1006.PNG,0.22,0.46,0.32
14_1013.PNG,0.22,0.46,0.32
14_1015.PNG,0.22,0.46,0.32
14_1018.PNG,0.22,0.46,0.32
14_1020.PNG,0.22,0.46,0.32
14_1023.PNG,0.22,0.46,0.32
14_1025.PNG,0.22,0.46,0.32
14_1026.PNG,0.22,0.46,0.32
14_1027.PNG,0.22,0.46,0.32
14_1029.PNG,0.22,0.46,0.32
14_1032.PNG,0.22,0.46,0.32
14_1033.PNG,0.22,0.46,0.32
14_1035.PNG,0.22,0.46,0.32
14_1036.PNG,0.22,0.46,0.32
14_1038.PNG,0.22,0.46,0.32
14_1043.PNG,0.22,0.46,0.32
14_1045.PNG,0.22,0.46,0.32
14_1046.PNG,0.22,0.46,0.32
14_1047.PNG,0.22,0.46,0.32
14_1048.PNG,0.22,0.46,0.32
14_1050.PNG,0.22,0.46,0.32
14_1051.PNG,0.22,0.46,0.32
14_1052.PNG,0.22,0.46,0.32
14_1054.PNG,0.22,0.46,0.32
14_1055.PNG,0.22,0.46,0.32
14_1059.PNG,0.22,0.46,0.32
14_1060.PNG,0.22,0.46,0.32
14_1070.PNG,0.22,0.46,0.32
14_1074.PNG,0.22,0.46,0.32
14_1076.PNG,0.22,0.46,0.32
14_1078.PNG,0.22,0.46,0.32
14_1079.PNG,0.22,0.46,0.32
14_1080.PNG,0.22,0.46,0.32
14_1083.PNG,0.22,0.46,0.32
14_1087.PNG,0.22,0.46,0.32
14_1090.PNG,0.22,0.46,0.32
14_1091.PNG,0.22,0.46,0.32
14_1093.PNG,0.22,0.46,0.32
14_1095.PNG,0.22,0.46,0.32
14_1096.PNG,0.22,0.46,0.32
14_1099.PNG,0.22,0.46,0.32
14_1103.PNG,0.22,0.46,0.32
14_1107.PNG,0.22,0.46,0.32
14_1110.PNG,0.22,0.46,0.32
14_1111.PNG,0.22,0.46,0.32
14_1121.PNG,0.22,0.46,0.32
14_1123.PNG,0.22,0.46,0.32
14_1126.PNG,0.22,0.46,0.32
14_1127.PNG,0.22,0.46,0.32
14_1128.PNG,0.22,0.46,0.32
14_1129.PNG,0.22,0.46,0.32
14_1132.PNG,0.22,0.46,0.32
14_1133.PNG,0.22,0.46,0.32
14_1134.PNG,0.22,0.46,0.32
14_1140.PNG,0.22,0.46,0.32
14_1147.PNG,0.22,0.46,0.32
14_1150.PNG,0.22,0.46,0.32
14_1151.PNG,0.22,0.46,0.32
14_1152.PNG,0.22,0.46,0.32
14_1153.PNG,0.22,0.46,0.32
14_1160.PNG,0.22,0.46,0.32
14_1164.PNG,0.22,0.46,0.32
14_1165.PNG,0.22,0.46,0.32
14_1166.PNG,0.22,0.46,0.32
14_1169.PNG,0.22,0.46,0.32
14_1172.PNG,0.22,0.46,0.32
14_1173.PNG,0.22,0.46,0.32
14_1176.PNG,0.22,0.46,0.32
14_1189.PNG,0.22,0.46,0.32
14_1192.PNG,0.22,0.46,0.32
15_1195.PNG,0.22,0.46,0.32
15_1198.PNG,0.22,0.46,0.32
15_1199.PNG,0.22,0.46,0.32
15_1200.PNG,0.22,0.46,0.32
15_1201.PNG,0.22,0.46,0.32
15_1202.PNG,0.22,0.46,0.32
15_1204.PNG,0.22,0.46,0.32
15_1216.PNG,0.22,0.46,0.32
15_1218.PNG,0.22,0.46,0.32
15_1219.PNG,0.22,0.46,0.32
15_1220.PNG,0.22,0.46,0.32
15_1224.PNG,0.22,0.46,0.32
15_1226.PNG,0.22,0.46,0.32
15_1234.PNG,0.22,0.46,0.32
15_1235.PNG,0.22,0.46,0.32
15_1241.PNG,0.22,0.46,0.32
15_1242.PNG,0.22,0.46,0.32
15_1244.PNG,0.22,0.46,0.32
15_1247.PNG,0.22,0.46,0.32
15_1252.PNG,0.22,0.46,0.32
15_1261.PNG,0.22,0.46,0.32
15_1264.PNG,0.22,0.46,0.32
15_1267.PNG,0.22,0.46,0.32
15_1276.PNG,0.22,0.46,0.32
15_1278.PNG,0.22,0.46,0.32
15_1295.PNG,0.22,0.46,0.32
15_1302.PNG,0.22,0.46,0.32
15_1322.PNG,0.22,0.46,0.32
15_1333.PNG,0.22,0.46,0.32
15_1349.PNG,0.22,0.46,0.32
15_1351.PNG,0.22,0.46,0.32
15_1356.PNG,0.22,0.46,0.32
16_1456.PNG,0.22,0.46,0.32
16_1457.PNG,0.22,0.46,0.32
16_1458.PNG,0.22,0.46,0.32
16_1459.PNG,0.22,0.46,0.32
16_1461.PNG,0.22,0.46,0.32
16_1463.PNG,0.22,0.46,0.32
16_1466.PNG,0.22,0.46,0.32
16_1467.PNG,0.22,0.46,0.32
16_1468.PNG,0.22,0.46,0.32
16_1470.PNG,0.22,0.46,0.32
16_1471.PNG,0.22,0.46,0.32
16_1472.PNG,0.22,0.46,0.32
16_1473.PNG,0.22,0.46,0.32
16_1474.PNG,0.22,0.46,0.32
16_1475.PNG,0.22,0.46,0.32
16_1476.PNG,0.22,0.46,0.32
16_1478.PNG,0.22,0.46,0.32
16_1479.PNG,0.22,0.46,0.32
16_1482.PNG,0.22,0.46,0.32
16_1484.PNG,0.22,0.46,0.32
16_1485.PNG,0.22,0.46,0.32
16_1487.PNG,0.22,0.46,0.32
16_1489.PNG,0.22,0.46,0.32
16_1492.PNG,0.22,0.46,0.32
16_1493.PNG,0.22,0.46,0.32
16_1494.PNG,0.22,0.46,0.32
16_1496.PNG,0.22,0.46,0.32
16_1499.PNG,0.22,0.46,0.32
16_1500.PNG,0.22,0.46,0.32
16_1501.PNG,0.22,0.46,0.32
16_1502.PNG,0.22,0.46,0.32
16_1503.PNG,0.22,0.46,0.32
16_1504.PNG,0.22,0.46,0.32
16_1505.PNG,0.22,0.46,0.32
16_1506.PNG,0.22,0.46,0.32
16_1508.PNG,0.22,0.46,0.32
16_1509.PNG,0.22,0.46,0.32
16_1510.PNG,0.22,0.46,0.32
16_1513.PNG,0.22,0.46,0.32
16_1514.PNG,0.22,0.46,0.32
16_1515.PNG,0.22,0.46,0.32
16_1516.PNG,0.22,0.46,0.32
16_1546.PNG,0.22,0.46,0.32
16_1547.PNG,0.22,0.46,0.32
16_1555.PNG,0.22,0.46,0.32
16_1558.PNG,0.22,0.46,0.32
16_1560.PNG,0.22,0.46,0.32
16_1562.PNG,0.22,0.46,0.32
16_1567.PNG,0.22,0.46,0.32
16_1568.PNG,0.22,0.46,0.32
16_1571.PNG,0.22,0.46,0.32
16_1572.PNG,0.22,0.46,0.32
16_1573.PNG,0.22,0.46,0.32
16_1575.PNG,0.22,0.46,0.32
16_1576.PNG,0.22,0.46,0.32
16_1577.PNG,0.22,0.46,0.32
16_1579.PNG,0.22,0.46,0.32
16_1582.PNG,0.22,0.46,0.32
16_1589.PNG,0.22,0.46,0.32
16_1591.PNG,0.22,0.46,0.32
16_1593.PNG,0.22,0.46,0.32
16_1594.PNG,0.22,0.46,0.32
16_1595.PNG,0.22,0.46,0.32
16_1596.PNG,0.22,0.46,0.32
16_1597.PNG,0.22,0.46,0.32
16_1598.PNG,0.22,0.46,0.32
16_1599.PNG,0.22,0.46,0.32
16_1600.PNG,0.22,0.46,0.32
16_1601.PNG,0.22,0.46,0.32
16_1603.PNG,0.22,0.46,0.32
16_1604.PNG,0.22,0.46,0.32
16_1605.PNG,0.22,0.46,0.32
16_1606.PNG,0.22,0.46,0.32
16_1608.PNG,0.22,0.46,0.32
16_1609.PNG,0.22,0.46,0.32
16_1610.PNG,0.22,0.46,0.32
16_1611.PNG,0.22,0.46,0.32
16_1613.PNG,0.22,0.46,0.32
16_1616.PNG,0.22,0.46,0.32
16_1619.PNG,0.22,0.46,0.32
16_1620.PNG,0.22,0.46,0.32
16_1621.PNG,0.22,0.46,0.32
16_1622.PNG,0.22,0.46,0.32
16_1625.PNG,0.22,0.46,0.32
16_1627.PNG,0.22,0.46,0.32
16_1629.PNG,0.22,0.46,0.32
16_1630.PNG,0.22,0.46,0.32
16_1631.PNG,0.22,0.46,0.32
16_1637.PNG,0.22,0.46,0.32
16_1638.PNG,0.22,0.46,0.32
16_1639.PNG,0.22,0.46,0.32
16_1640.PNG,0.22,0.46,0.32
16_1641.PNG,0.22,0.46,0.32
16_1643.PNG,0.22,0.46,0.32
16_1646.PNG,0.22,0.46,0.32
16_1648.PNG,0.22,0.46,0.32
16_1649.PNG,0.22,0.46,0.32
16_1652.PNG,0.22,0.46,0.32
16_1653.PNG,0.22,0.46,0.32
16_1655.PNG,0.22,0.46,0.32
17_1658.PNG,0.22,0.46,0.32
17_1659.PNG,0.22,0.46,0.32
17_1662.PNG,0.22,0.46,0.32
17_1663.PNG,0.22,0.46,0.32
17_1664.PNG,0.22,0.46,0.32
17_1665.PNG,0.22,0.46,0.32
17_1666.PNG,0.22,0.46,0.32
17_1668.PNG,0.22,0.46,0.32
17_1669.PNG,0.22,0.46,0.32
17_1670.PNG,0.22,0.46,0.32
17_1671.PNG,0.22,0.46,0.32
17_1672.PNG,0.22,0.46,0.32
17_1674.PNG,0.22,0.46,0.32
17_1675.PNG,0.22,0.46,0.32
17_1677.PNG,0.22,0.46,0.32
17_1678.PNG,0.22,0.46,0.32
17_1680.PNG,0.22,0.46,0.32
17_1681.PNG,0.22,0.46,0.32
17_1682.PNG,0.22,0.46,0.32
17_1683.PNG,0.22,0.46,0.32
17_1684.PNG,0.22,0.46,0.32
17_1686.PNG,0.22,0.46,0.32
17_1687.PNG,0.22,0.46,0.32
17_1688.PNG,0.22,0.46,0.32
17_1689.PNG,0.22,0.46,0.32
17_1691.PNG,0.22,0.46,0.32
17_1693.PNG,0.22,0.46,0.32
17_1694.PNG,0.22,0.46,0.32
17_1695.PNG,0.22,0.46,0.32
17_1696.PNG,0.22,0.46,0.32
17_1697.PNG,0.22,0.46,0.32
17_1698.PNG,0.22,0.46,0.32
17_1702.PNG,0.22,0.46,0.32
17_1703.PNG,0.22,0.46,0.32
17_1704.PNG,0.22,0.46,0.32
17_1705.PNG,0.22,0.46,0.32
17_1709.PNG,0.22,0.46,0.32
17_1710.PNG,0.22,0.46,0.32
17_1711.PNG,0.22,0.46,0.32
17_1712.PNG,0.22,0.46,0.32
17_1713.PNG,0.22,0.46,0.32
17_1714.PNG,0.22,0.46,0.32
17_1715.PNG,0.22,0.46,0.32
17_1718.PNG,0.22,0.46,0.32
17_1719.PNG,0.22,0.46,0.32
17_1720.PNG,0.22,0.46,0.32
17_1721.PNG,0.22,0.46,0.32
17_1723.PNG,0.22,0.46,0.32
17_1728.PNG,0.22,0.46,0.32
17_1730.PNG,0.22,0.46,0.32
17_1731.PNG,0.22,0.46,0.32
17_1733.PNG,0.22,0.46,0.32
17_1734.PNG,0.22,0.46,0.32
17_1736.PNG,0.22,0.46,0.32
17_1738.PNG,0.22,0.46,0.32
17_1739.PNG,0.22,0.46,0.32
17_1744.PNG,0.22,0.46,0.32
17_1745.PNG,0.22,0.46,0.32
17_1746.PNG,0.22,0.46,0.32
17_1748.PNG,0.22,0.46,0.32
17_1749.PNG,0.22,0.46,0.32
17_1750.PNG,0.22,0.46,0.32
17_1751.PNG,0.22,0.46,0.32
17_1754.PNG,0.22,0.46,0.32
17_1755.PNG,0.22,0.46,0.32
17_1756.PNG,0.22,0.46,0.32
17_1757.PNG,0.22,0.46,0.32
17_1758.PNG,0.22,0.46,0.32
17_1760.PNG,0.22,0.46,0.32
17_1766.PNG,0.22,0.46,0.32
17_1769.PNG,0.22,0.46,0.32
18_2162.PNG,0.22,0.46,0.32
18_2168.PNG,0.22,0.46,0.32
18_2172.PNG,0.22,0.46,0.32
18_2173.PNG,0.22,0.46,0.32
18_2174.PNG,0.22,0.46,0.32
18_2175.PNG,0.22,0.46,0.32
18_2176.PNG,0.22,0.46,0.32
18_2177.PNG,0.22,0.46,0.32
18_2178.PNG,0.22,0.46,0.32
18_2179.PNG,0.22,0.46,0.32
18_2181.PNG,0.22,0.46,0.32
18_2182.PNG,0.22,0.46,0.32
18_2187.PNG,0.22,0.46,0.32
18_2188.PNG,0.22,0.46,0.32
18_2189.PNG,0.22,0.46,0.32
18_2190.PNG,0.22,0.46,0.32
18_2191.PNG,0.22,0.46,0.32
18_2194.PNG,0.22,0.46,0.32
18_2195.PNG,0.22,0.46,0.32
18_2196.PNG,0.22,0.46,0.32
18_2197.PNG,0.22,0.46,0.32
18_2198.PNG,0.22,0.46,0.32
18_2202.PNG,0.22,0.46,0.32
18_2203.PNG,0.22,0.46,0.32
18_2204.PNG,0.22,0.46,0.32
18_2207.PNG,0.22,0.46,0.32
18_2208.PNG,0.22,0.46,0.32
18_2209.PNG,0.22,0.46,0.32
18_2212.PNG,0.22,0.46,0.32
18_2213.PNG,0.22,0.46,0.32
18_2215.PNG,0.22,0.46,0.32
18_2216.PNG,0.22,0.46,0.32
18_2219.PNG,0.22,0.46,0.32
18_2220.PNG,0.22,0.46,0.32
18_2221.PNG,0.22,0.46,0.32
18_2222.PNG,0.22,0.46,0.32
18_2223.PNG,0.22,0.46,0.32
18_2226.PNG,0.22,0.46,0.32
18_2229.PNG,0.22,0.46,0.32
18_2232.PNG,0.22,0.46,0.32
18_2233.PNG,0.22,0.46,0.32
18_2234.PNG,0.22,0.46,0.32
18_2235.PNG,0.22,0.46,0.32
18_2245.PNG,0.22,0.46,0.32
18_2249.PNG,0.22,0.46,0.32
18_2253.PNG,0.22,0.46,0.32
18_2262.PNG,0.22,0.46,0.32
18_2263.PNG,0.22,0.46,0.32
18_2266.PNG,0.22,0.46,0.32
18_2267.PNG,0.22,0.46,0.32
18_2269.PNG,0.22,0.46,0.32
18_2272.PNG,0.22,0.46,0.32
18_2278.PNG,0.22,0.46,0.32
18_2280.PNG,0.22,0.46,0.32
18_2288.PNG,0.22,0.46,0.32
18_2290.PNG,0.22,0.46,0.32
18_2291.PNG,0.22,0.46,0.32
